report_field_id,fieldbeat_task_id,group_name,group_index,group_copy_of,is_group_copy,field_name,field_index,field_type,field_value,field_comment,mandatory,possible_values,etag,extracted_at
3620|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?|1,3620,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?,1,BOOLEAN,No,,false,,"W/""datetime'2026-03-27T16:35:50.5097729Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|8,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,8,TEXT,Se deja todo listo para la instalación de segundo soporte de pared.,,false,,"W/""datetime'2026-03-27T16:35:50.6671617Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|7,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,7,TEXT,Instalación de KVM,,false,,"W/""datetime'2026-03-27T16:35:50.6799617Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|6,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,6,MULTIPLE,"XVI,IVIEWGT",,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2026-03-27T16:35:50.6919425Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|5,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,5,MULTIPLE,"SEBASTIAN SALICE,JORGE ACUÑA",,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,JOSE ECHEVERRIA,GONZALO LOPEZ,MANUEL REYES,MAURICIO ABREU,SEBASTIAN SALICE,OTROS (COMENTE),ALEXIS ECHEVERRÍA,JAIME BUSTAMANTE,JORGE ACUÑA,ANDREE DIAZ,GONZALO H. LOPEZ","W/""datetime'2026-03-27T16:35:50.7037185Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|4,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,4,DATETIME,27/03/2026 13:30,,true,,"W/""datetime'2026-03-27T16:35:50.7150849Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|3,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,3,DATETIME,27/03/2026 10:00,,true,,"W/""datetime'2026-03-27T16:35:50.7268609Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|2,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,2,TEXT,"Se realizó la instalación de KVM que unifica las pantallas de XVI y iView en un solo monitor, teclado y mouse.

Adicionalmente se configuro pantalla auxiliar del linac (Integrity) en sala de control para ver parámetros de maquina.

También se organizó la disposición de las pantallas según requerimientos del personal clínico.",,true,,"W/""datetime'2026-03-27T16:35:50.7387393Z'""",2026-08-03T22:08:29.382Z
3620|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NUMERO DE TICKET|1,3620,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NUMERO DE TICKET,1,NUMBER,9945,,true,,"W/""datetime'2026-03-27T16:35:50.7548161Z'""",2026-08-03T22:08:29.382Z
3621|ENTREGA|3|EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN|6,3621,ENTREGA,3,,false,EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN,6,BOOLEAN,Si,,false,,"W/""datetime'2026-03-27T23:44:18.0858881Z'""",2026-08-03T22:08:29.382Z
3621|ENTREGA|3|OBSERVACIONES|5,3621,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2026-03-27T23:44:18.0972545Z'""",2026-08-03T22:08:29.382Z
3621|ENTREGA|3|HABILITADO PARA USO CLINICO|4,3621,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2026-03-27T23:44:18.1100545Z'""",2026-08-03T22:08:29.382Z
3621|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,3621,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2026-03-27T23:44:18.1224449Z'""",2026-08-03T22:08:29.382Z
3621|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,3621,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,27/03/2026 20:00,,true,,"W/""datetime'2026-03-27T23:44:18.1344257Z'""",2026-08-03T22:08:29.382Z
3621|ENTREGA|3|INTERVENCION FINALIZADA|1,3621,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2026-03-27T23:44:18.1463041Z'""",2026-08-03T22:08:29.382Z
3621|CONTROLES DE CALIDAD RECOMENDADOS|5|CONTROL DE CALIDAD|1,3621,CONTROLES DE CALIDAD RECOMENDADOS,5,,false,CONTROL DE CALIDAD,1,MULTIPLE,"IMAGEN 2D,IMAGEN 3D",,true,"DIARIO,MECANICO DE GANTRY,MECANICO DE MESA,MECANICO DE PANELES,CABEZAL / MLC,IMAGEN 2D,IMAGEN 3D,DOSIMETRICO,OTROS (COMENTE)","W/""datetime'2026-03-27T23:44:19.1037441Z'""",2026-08-03T22:08:29.382Z
3621|REPUESTOS|2|FOTO DEL REPUESTO UTILIZADO|5,3621,REPUESTOS,2,,false,FOTO DEL REPUESTO UTILIZADO,5,PHOTO,,,false,,"W/""datetime'2026-03-27T23:44:18.1586945Z'""",2026-08-03T22:08:29.382Z
3621|REPUESTOS|2|UBICACIÓN DE ORIGEN DE REPUESTO|4,3621,REPUESTOS,2,,false,UBICACIÓN DE ORIGEN DE REPUESTO,4,MULTIPLE,Pañol E&G,,false,"Pañol E&G,Pañol del sitio,Otros (Comente),Bodega FALP,Bodega UC CECA,Bodega UC SCA,Bodega CAS,Bodega HCVB,Bodega HCM,Bodega INC,Bodega CLC","W/""datetime'2026-03-27T23:44:18.1699585Z'""",2026-08-03T22:08:29.382Z
3621|REPUESTOS|2|CANTIDAD DE REPUESTOS UTILIZADOS|3,3621,REPUESTOS,2,,false,CANTIDAD DE REPUESTOS UTILIZADOS,3,NUMBER,1,,false,,"W/""datetime'2026-03-27T23:44:18.1812225Z'""",2026-08-03T22:08:29.382Z
3621|REPUESTOS|2|NÚMERO DE PARTE (Leer código de barra del repuesto)|2,3621,REPUESTOS,2,,false,NÚMERO DE PARTE (Leer código de barra del repuesto),2,BARCODE,1509024,,false,,"W/""datetime'2026-03-27T23:44:18.1928961Z'""",2026-08-03T22:08:29.382Z
3621|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,3621,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,"cable assy, area 60 to PLGIPI1 ",,false,,"W/""datetime'2026-03-27T23:44:18.2054913Z'""",2026-08-03T22:08:29.382Z
3621|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?|1,3621,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?,1,BOOLEAN,No,,false,,"W/""datetime'2026-03-27T23:44:18.0715521Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|8,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,8,TEXT,"se realiza en cambio y ruteo del cable por la estructura del RIC y la guía de onda, se realiza anclaje de los cables para evitar movimientos o golpes internos del los cables. se realizan pruebas junto con fisica medica para comprobaciones y las pruebas pasaron de manera correcta, de igual manera se mantendrá bajo observación su comportamiento.",,false,,"W/""datetime'2026-03-27T23:44:18.2171649Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|7,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,7,TEXT,durante CBCT se creaba mala reconstrucción en las imágenes tomadas del CBCT creando retrasos enbla agenda de pacientes ,,false,,"W/""datetime'2026-03-27T23:44:18.2297601Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|6,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,6,MULTIPLE,XVI,,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2026-03-27T23:44:18.2430721Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|5,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,5,MULTIPLE,"CARLOS CARRASQUEL,MAURICIO ABREU",,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,JOSE ECHEVERRIA,GONZALO LOPEZ,MANUEL REYES,MAURICIO ABREU,SEBASTIAN SALICE,OTROS (COMENTE),ALEXIS ECHEVERRÍA,JAIME BUSTAMANTE,JORGE ACUÑA,ANDREE DIAZ,GONZALO H. LOPEZ","W/""datetime'2026-03-27T23:44:18.2597633Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|4,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,4,DATETIME,27/03/2026 20:00,,true,,"W/""datetime'2026-03-27T23:44:18.2717441Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|3,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,3,DATETIME,27/03/2026 08:00,,true,,"W/""datetime'2026-03-27T23:44:18.2849537Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|2,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,2,TEXT,se realiza el cambio del cable de comunicación del CAN 1 el cual generaba detención en los CBCT creando malas reconstruciones en sus pacientes y detenía el equipo creando retraso en los pacientes.,,true,,"W/""datetime'2026-03-27T23:44:18.2978561Z'""",2026-08-03T22:08:29.382Z
3621|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NUMERO DE TICKET|1,3621,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NUMERO DE TICKET,1,NUMBER,9947,,true,,"W/""datetime'2026-03-27T23:44:18.3092225Z'""",2026-08-03T22:08:29.382Z
3622|ENTREGA|3|EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN|6,3622,ENTREGA,3,,false,EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN,6,BOOLEAN,Si,,false,,"W/""datetime'2026-03-30T20:53:43.2564737Z'""",2026-08-03T22:08:29.382Z
3622|ENTREGA|3|OBSERVACIONES|5,3622,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2026-03-30T20:53:43.2690689Z'""",2026-08-03T22:08:29.382Z
3622|ENTREGA|3|HABILITADO PARA USO CLINICO|4,3622,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2026-03-30T20:53:43.2823809Z'""",2026-08-03T22:08:29.382Z
3622|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,3622,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2026-03-30T20:53:43.2948737Z'""",2026-08-03T22:08:29.382Z
3622|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,3622,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,27/03/2026 18:00,,true,,"W/""datetime'2026-03-30T20:53:43.3069569Z'""",2026-08-03T22:08:29.382Z
3622|ENTREGA|3|INTERVENCION FINALIZADA|1,3622,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2026-03-30T20:53:43.3202689Z'""",2026-08-03T22:08:29.382Z
3622|CONTROLES DE CALIDAD RECOMENDADOS|5|CONTROL DE CALIDAD|1,3622,CONTROLES DE CALIDAD RECOMENDADOS,5,,false,CONTROL DE CALIDAD,1,MULTIPLE,MECANICO DE MESA,,true,"DIARIO,MECANICO DE GANTRY,MECANICO DE MESA,MECANICO DE PANELES,CABEZAL / MLC,IMAGEN 2D,IMAGEN 3D,DOSIMETRICO,OTROS (COMENTE)","W/""datetime'2026-03-30T20:53:44.0143361Z'""",2026-08-03T22:08:29.382Z
3622|REPUESTOS|2|FOTO DEL REPUESTO UTILIZADO|5,3622,REPUESTOS,2,,false,FOTO DEL REPUESTO UTILIZADO,5,PHOTO,,,false,,"W/""datetime'2026-03-30T20:53:43.3329665Z'""",2026-08-03T22:08:29.382Z
3622|REPUESTOS|2|UBICACIÓN DE ORIGEN DE REPUESTO|4,3622,REPUESTOS,2,,false,UBICACIÓN DE ORIGEN DE REPUESTO,4,MULTIPLE,,,false,"Pañol E&G,Pañol del sitio,Otros (Comente)","W/""datetime'2026-03-30T20:53:43.3461761Z'""",2026-08-03T22:08:29.382Z
3622|REPUESTOS|2|CANTIDAD DE REPUESTOS UTILIZADOS|3,3622,REPUESTOS,2,,false,CANTIDAD DE REPUESTOS UTILIZADOS,3,NUMBER,,,false,,"W/""datetime'2026-03-30T20:53:43.3578497Z'""",2026-08-03T22:08:29.382Z
3622|REPUESTOS|2|NÚMERO DE PARTE (Leer código de barra del repuesto)|2,3622,REPUESTOS,2,,false,NÚMERO DE PARTE (Leer código de barra del repuesto),2,BARCODE,,,false,,"W/""datetime'2026-03-30T20:53:43.3709569Z'""",2026-08-03T22:08:29.382Z
3622|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,3622,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,,,false,,"W/""datetime'2026-03-30T20:53:43.3845761Z'""",2026-08-03T22:08:29.382Z
3622|AFECTACIÓN DE DOSIMETRÍA DEL HAZ|4|¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?|1,3622,AFECTACIÓN DE DOSIMETRÍA DEL HAZ,4,,false,¿INTERVENCIÓN AFECTA DOSIMETRÍA DEL HAZ?,1,BOOLEAN,No,,false,,"W/""datetime'2026-03-30T20:53:43.2393729Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|8,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,8,TEXT,Equipo quedara en observación por si vuelve aparecer inhibits.,,false,,"W/""datetime'2026-03-30T20:53:43.3979905Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|7,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,7,TEXT,"Durante tratamientos en forma aleatoria se presenta inhibit Embrague de mesa. Se revisa conectores de la mesa, realizandose limpieza y apriete con amarras plasticas. ",,false,,"W/""datetime'2026-03-30T20:53:43.4134529Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|6,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,6,MULTIPLE,MESA PRECISE - HEXAPOD,,true,"DOSIMETRIA DEL HAZ,PARAMETROS GEOMETRICOS,CABEZAL MULTIHOJA,MESA PRECISE - HEXAPOD,CHILLER,XVI,IVIEWGT,ESTABILIZADOR DE VOLTAJE (XVI),ODI,CCP,OTROS (COMENTE)","W/""datetime'2026-03-30T20:53:43.4261505Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|5,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,5,MULTIPLE,OTROS (COMENTE),Cristian Araya,true,"ROBERTO AGUILA,VICTOR ARENAS,EDUARDO BECKER,RUBEN CAMMALLERI,CARLOS CARRASQUEL,JOSE ECHEVERRIA,GONZALO LOPEZ,MANUEL REYES,MAURICIO ABREU,SEBASTIAN SALICE,OTROS (COMENTE),ALEXIS ECHEVERRÍA,JAIME BUSTAMANTE,JORGE ACUÑA,ANDREE DIAZ,GONZALO H. LOPEZ","W/""datetime'2026-03-30T20:53:43.4389505Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|4,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,4,DATETIME,27/03/2026 18:00,,true,,"W/""datetime'2026-03-30T20:53:43.4522625Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|3,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,3,DATETIME,27/03/2026 18:00,,true,,"W/""datetime'2026-03-30T20:53:43.4639361Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|2,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,2,TEXT,Revisión Inhibit Embrague Mesa,,true,,"W/""datetime'2026-03-30T20:53:43.4767361Z'""",2026-08-03T22:08:29.382Z
3622|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NUMERO DE TICKET|1,3622,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NUMERO DE TICKET,1,NUMBER,9969,,true,,"W/""datetime'2026-03-30T20:53:43.4878977Z'""",2026-08-03T22:08:29.382Z
3623|ENTREGA|3|OBSERVACIONES|5,3623,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,N/A,,false,,"W/""datetime'2026-03-27T21:14:46.4250881Z'""",2026-08-03T22:08:29.382Z
3623|ENTREGA|3|HABILITADO PARA USO CLINICO|4,3623,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2026-03-27T21:14:46.4396289Z'""",2026-08-03T22:08:29.382Z
3623|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,3623,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2026-03-27T21:14:46.4513025Z'""",2026-08-03T22:08:29.382Z
3623|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,3623,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,27/03/2026 18:35,,true,,"W/""datetime'2026-03-27T21:14:46.4635905Z'""",2026-08-03T22:08:29.382Z
3623|ENTREGA|3|INTERVENCION FINALIZADA|1,3623,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2026-03-27T21:14:46.4772097Z'""",2026-08-03T22:08:29.382Z
3623|REPUESTOS|2|NUMERO DE PARTE|2,3623,REPUESTOS,2,,false,NUMERO DE PARTE,2,TEXT,,,false,,"W/""datetime'2026-03-27T21:14:46.4885761Z'""",2026-08-03T22:08:29.382Z
3623|REPUESTOS|2|NOMBRE DEL REPUESTO O INSUMO UTILIZADO|1,3623,REPUESTOS,2,,false,NOMBRE DEL REPUESTO O INSUMO UTILIZADO,1,TEXT,,,false,,"W/""datetime'2026-03-27T21:14:46.5010689Z'""",2026-08-03T22:08:29.382Z
3623|DESCRIPCIÓN DE LA INTERVENCIÓN|1|OBSERVACIONES DEL TRABAJO|7,3623,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,OBSERVACIONES DEL TRABAJO,7,TEXT,N/A,,false,,"W/""datetime'2026-03-27T21:14:46.5123329Z'""",2026-08-03T22:08:29.382Z
3623|DESCRIPCIÓN DE LA INTERVENCIÓN|1|COMENTE EL DESPERFECTO|6,3623,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,COMENTE EL DESPERFECTO,6,TEXT,,,false,,"W/""datetime'2026-03-27T21:14:46.5251329Z'""",2026-08-03T22:08:29.382Z
3623|DESCRIPCIÓN DE LA INTERVENCIÓN|1|DESPERFECTO AFECTA A|5,3623,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,DESPERFECTO AFECTA A,5,MULTIPLE,Elaboración de Preparaciones,,true,"Carga de Componentes,Elaboración de Preparaciones,Sistema de Ventilación,Sistema de Enfriamiento,Temperatura de Máquina,Base de Datos de Preparaciones,Otro","W/""datetime'2026-03-27T21:14:46.5374209Z'""",2026-08-03T22:08:29.382Z
3623|DESCRIPCIÓN DE LA INTERVENCIÓN|1|NOMBRE DEL INGENIERO ADICIONAL|4,3623,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,NOMBRE DEL INGENIERO ADICIONAL,4,MULTIPLE,,,false,"JOSE ECHEVERRIA,RUBEN CAMMALLERI,ALEJANDRO CORBEA,ANDREE DIAZ,OTRO (COMENTE)","W/""datetime'2026-03-27T21:14:46.5505281Z'""",2026-08-03T22:08:29.382Z
3623|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE TERMINO DEL TRABAJO|3,3623,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE TERMINO DEL TRABAJO,3,DATETIME,27/03/2026 18:25,,true,,"W/""datetime'2026-03-27T21:14:46.5633281Z'""",2026-08-03T22:08:29.382Z
3623|DESCRIPCIÓN DE LA INTERVENCIÓN|1|HORA DE INICIO DEL TRABAJO|2,3623,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,HORA DE INICIO DEL TRABAJO,2,DATETIME,27/03/2026 17:00,,true,,"W/""datetime'2026-03-27T21:14:46.5762305Z'""",2026-08-03T22:08:29.382Z
3623|DESCRIPCIÓN DE LA INTERVENCIÓN|1|TRABAJO REALIZADO|1,3623,DESCRIPCIÓN DE LA INTERVENCIÓN,1,,false,TRABAJO REALIZADO,1,TEXT,"-Se realizó ajuste de balanza equipo PS3 UPI.
-Se verificó integridad de equipo. PS3/PS4
-Se verificó elasticidad de Soporte. PS3/PS4

Equipos sin observaciones.",,true,,"W/""datetime'2026-03-27T21:14:46.5892353Z'""",2026-08-03T22:08:29.382Z
3624|ENTREGA|3|EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN|6,3624,ENTREGA,3,,false,EQUIPO SE ENCUENTRA OPERATIVO LUEGO DE LA INTERVENCIÓN,6,BOOLEAN,Si,,false,,"W/""datetime'2026-03-30T13:09:17.1424257Z'""",2026-08-03T22:08:29.382Z
3624|ENTREGA|3|OBSERVACIONES|5,3624,ENTREGA,3,,false,OBSERVACIONES,5,TEXT,,,false,,"W/""datetime'2026-03-30T13:09:17.1561473Z'""",2026-08-03T22:08:29.382Z
3624|ENTREGA|3|HABILITADO PARA USO CLINICO|4,3624,ENTREGA,3,,false,HABILITADO PARA USO CLINICO,4,BOOLEAN,Si,,false,,"W/""datetime'2026-03-30T13:09:17.1694593Z'""",2026-08-03T22:08:29.382Z
3624|ENTREGA|3|FECHA ESTIMADA DE PROXIMA INTERVENCION|3,3624,ENTREGA,3,,false,FECHA ESTIMADA DE PROXIMA INTERVENCION,3,DATE,,,true,,"W/""datetime'2026-03-30T13:09:17.1828737Z'""",2026-08-03T22:08:29.382Z
3624|ENTREGA|3|FECHA Y HORA DE ENTREGA|2,3624,ENTREGA,3,,false,FECHA Y HORA DE ENTREGA,2,DATETIME,30/03/2026 09:52,,true,,"W/""datetime'2026-03-30T13:09:17.1961857Z'""",2026-08-03T22:08:29.382Z
3624|ENTREGA|3|INTERVENCION FINALIZADA|1,3624,ENTREGA,3,,false,INTERVENCION FINALIZADA,1,BOOLEAN,Si,,true,,"W/""datetime'2026-03-30T13:09:17.2090881Z'""",2026-08-03T22:08:29.382Z
3624|CONTROLES DE CALIDAD RECOMENDADOS|5|CONTROL DE CALIDAD|1,3624,CONTROLES DE CALIDAD RECOMENDADOS,5,,false,CONTROL DE CALIDAD,1,MULTIPLE,DIARIO,,true,"DIARIO,MECANICO DE GANTRY,MECANICO DE MESA,MECANICO DE PANELES,CABEZAL / MLC,IMAGEN 2D,IMAGEN 3D,DOSIMETRICO,OTROS (COMENTE)","W/""datetime'2026-03-30T13:09:17.1088385Z'""",2026-08-03T22:08:29.382Z
3624|REPUESTOS|2|FOTO DEL REPUESTO UTILIZADO|5,3624,REPUESTOS,2,,false,FOTO DEL REPUESTO UTILIZADO,5,PHOTO,,,false,,"W/""datetime'2026-03-30T13:09:17.2225025Z'""",2026-08-03T22:08:29.382Z
3624|REPUESTOS|2|UBICACIÓN DE ORIGEN DE REPUESTO|4,3624,REPUESTOS,2,,false,UBICACIÓN DE ORIGEN DE REPUESTO,4,MULTIPLE,,,false,"Pañol E&G,Pañol del sitio,Otros (Comente),Bodega FALP,Bodega UC CECA,Bodega UC SCA,Bodega CAS,Bodega HCVB,Bodega HCM,Bodega INC,Bodega CLC","W/""datetime'2026-03-30T13:09:17.2345857Z'""",2026-08-03T22:08:29.382Z
3624|REPUESTOS|2|CANTIDAD DE REPUESTOS UTILIZADOS|3,3624,REPUESTOS,2,,false,CANTIDAD DE REPUESTOS UTILIZADOS,3,NUMBER,,,false,,"W/""datetime'2026-03-30T13:09:17.2484097Z'""",2026-08-03T22:08:29.382Z
3624|REPUESTOS|2|NÚMERO DE PARTE (Leer código de barra del repuesto)|2,3624,REPUESTOS,2,,false,NÚMERO DE PARTE (Leer código de barra del repuesto),2,BARCODE,,,false,,"W/""datetime'2026-03-30T13:09:17.2619265Z'""",2026-08-03T22:08:29.382Z
