fieldbeat_task_id,fieldbeat_task_date,client_key,client_rut,client_name,task_type,task_state,technician_names,equipment_internal_ids,linked_zendesk_ticket_id,zendesk_join_status,used_parts_count,matched_used_parts_count,placeholder_used_parts_count,unmatched_used_parts_count,ambiguous_used_parts_count,review_required_used_parts_count,dolibarr_refs,dolibarr_product_ids,used_part_numbers,used_part_names,part_match_statuses,part_match_methods,report_quality_status
3128,2025-06-17T16:34:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,FINISHED,jacuna,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3129,2025-06-19T14:53:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),PREVENTIVA PROGRAMADA,FINISHED,ccarrasquel,INC-156473,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3130,2025-06-17T14:00:00.000Z,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),61.605.000-1,INSTITUTO DE SALUD PUBLICA (ISP),PREVENTIVA PROGRAMADA,FINISHED,glopez,PANASONIC-ISP,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,No,No,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
3131,2025-06-23T12:51:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,FINISHED,ccarrasquel,Linac-152171,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3132,2025-06-23T12:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA NO PROGRAMADA,FINISHED,ebecker,HDR_10806,,NO_TICKET_REPORTED,1,1,0,0,0,0,080140,12197,080140,Fiber Optic,MATCHED,REF_EXACT,OK
3133,2025-06-23T17:37:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,CLC-1,9277,LINKED_TO_ACCESSIBLE_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3134,2025-06-23T18:26:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,CLC-1,9273,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3135,2025-06-24T20:36:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,mabreu,CLC-2,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3136,2025-06-24T20:55:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,FINISHED,ssalice,,9269,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3137,2025-06-24T23:10:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,FINISHED,aecheverria,Linac-109256,9173,LINKED_TO_ACCESSIBLE_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3138,2025-06-25T23:22:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,SCHEDULED,,LINAC-153038,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3139,2025-06-25T23:23:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,LINAC-153038,9289,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,1,0,0,0,0,1501074,11487,1501074,"PCB ASSEMBLY, DOSIMETRY B (DOSE-B)",MATCHED,REF_EXACT,OK
3140,2025-06-25T23:27:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,CLC-1,9288,LINKED_TO_ACCESSIBLE_ZENDESK,1,1,0,0,0,0,1010848,11037,1010848,"Mirror assembly, optics (Agility)",MATCHED,REF_EXACT,OK
3141,2025-06-26T16:30:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,FINISHED,aecheverria,INC-156473,9282,LINKED_TO_ACCESSIBLE_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3142,2025-06-27T16:30:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,FINISHED,aecheverria,INC-156473,9297,LINKED_TO_ACCESSIBLE_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3143,2025-06-25T12:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,FINISHED,ebecker,Linac-156187,8775,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,1,0,0,0,0,1568178,10821,1568178,SIB PCB,MATCHED,REF_EXACT,OK
3144,2025-06-28T14:02:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,FINISHED,mabreu,Linac-152171,,NO_TICKET_REPORTED,1,1,0,0,0,1,4513316442301M,10312,4513316442301,5 Micron Filter CoS,MATCHED,REF_LIKE,REVIEW_REQUIRED
3145,2025-06-30T14:08:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,FINISHED,mabreu,Linac-152171,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3146,2025-06-30T20:16:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,FINISHED,ssalice,,9305,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3147,2025-06-30T20:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,aecheverria,LINAC-153038,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3148,2025-07-01T20:02:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,mabreu,CLC-2,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3149,2025-07-01T20:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,FINISHED,ebecker,Linac-156187,,NO_TICKET_REPORTED,1,1,0,0,0,0,1534958,11034,1534958,Kit Leaf Motor,MATCHED,REF_EXACT,OK
3150,2025-07-01T21:53:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,mabreu,CLC-2,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3151,2025-07-01T22:42:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,Linac-152171,9307,LINKED_TO_ACCESSIBLE_ZENDESK,1,1,0,0,0,0,1564361,11038,1564361,"PROGRAMMED PCB ASSY, ROUTER",MATCHED,REF_EXACT,OK
3152,2025-07-01T20:50:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,FINISHED,aecheverria,Linac-109256,9291,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3153,2025-06-30T18:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,PAUSED,mreyes,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3154,2025-07-02T18:05:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,Linac-152171,,NO_TICKET_REPORTED,1,1,0,0,0,0,1501074,11487,1501074,"PCB ASSY, DOSIMETRY B",MATCHED,REF_EXACT,OK
3155,2025-07-03T00:01:00.000Z,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,FINISHED,ssalice,,9313,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3156,2025-07-02T19:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,FINISHED,ebecker,Linac-156187,9234,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3157,2025-07-04T13:30:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,,ARCHIVED,,Linac-109256,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3158,2025-07-04T14:06:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,PREVENTIVA PROGRAMADA,ARCHIVED,,Linac-109256,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3159,2025-07-04T14:09:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,PREVENTIVA PROGRAMADA,FINISHED,aecheverria,Linac-109256,,NO_TICKET_REPORTED,1,0,0,1,0,1,,,451331644230M,FILTER ELEMENT 5 MICRON,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
3160,2025-07-04T14:10:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,PREVENTIVA PROGRAMADA,FINISHED,aecheverria,Linac-109256,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3161,2025-07-04T21:45:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,FINISHED,ebecker,Linac-156187,9317,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3162,2025-07-07T12:04:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,FINISHED,aecheverria,Linac-152171,,NO_TICKET_REPORTED,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3163,2025-07-07T21:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,INSTALACION - INTEGRACION,FINISHED,adiaz,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3164,2025-07-08T00:24:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,FINISHED,mabreu,Linac-109374,9157,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3165,2025-07-08T19:56:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,,9308,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3166,2025-07-08T20:02:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,LINAC-153038,9328,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3167,2025-07-08T20:41:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,LINAC-153038,8990,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3168,2025-07-09T15:35:00.000Z,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,REQUERIMIENTO DEL CLIENTE,FINISHED,jacuna,,9336,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3169,2025-07-09T21:23:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,FINISHED,mabreu,Linac-109374,9211,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3170,2025-07-09T20:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,FINISHED,adiaz,APOTECA-PS,,NO_TICKET_REPORTED,1,1,0,0,0,0,2276501,11227,2276501,Barcode Gun.,MATCHED,REF_EXACT,OK
3171,2025-07-09T22:55:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,FINISHED,aecheverria,Linac-109256,9261,LINKED_TO_ACCESSIBLE_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3172,2025-07-10T17:28:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,INC-156473,9344,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3173,2025-07-10T20:45:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3174,2025-07-11T00:35:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,INC-156473,9329,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3175,2025-07-11T14:27:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),REQUERIMIENTO DEL CLIENTE,FINISHED,jacuna,,9345,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3176,2025-07-11T15:39:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,FINISHED,ssalice,,9334,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3177,2025-07-11T17:27:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,INC-156473,9346,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,2,2,0,0,0,0,1565768|1557545,10151|12192,1565768|1557545,pcb CCU|camera,MATCHED,REF_EXACT,OK
3178,2025-07-11T17:47:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),PREVENTIVA PROGRAMADA,FINISHED,mabreu,Linac-154325,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3179,2025-07-11T18:38:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,INC-156473,,NO_TICKET_REPORTED,1,1,0,0,0,0,1541718,11595,1541718,"fru, pancake motor assembly",MATCHED,REF_EXACT,OK
3180,2025-07-11T21:38:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,FINISHED,ssalice,,9347,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3181,2025-07-14T12:59:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,REQUERIMIENTO DEL CLIENTE,FINISHED,ccarrasquel,Linac-152171,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3182,2025-07-14T14:10:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,adiaz,APOTECA-PS,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3183,2025-07-14T12:00:00.000Z,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,61.607.901-8,SERVICIO DE SALUD DE MAGALLANES,REQUERIMIENTO DEL CLIENTE,FINISHED,varenas,OIS-HCM,9348,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3184,2025-07-14T17:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,adiaz,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3185,2025-07-15T20:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,adiaz,,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3186,2025-07-10T12:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA PROGRAMADA,FINISHED,ebecker,Linac-156187,,NO_TICKET_REPORTED,1,1,0,0,0,0,45133304800,10375,45133304800,ELECTRON GUN ASSY,MATCHED,REF_EXACT,OK
3187,2025-07-17T14:55:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,FINISHED,ssalice,,9362,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3188,2025-07-01T21:30:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,INC-156473,9314,LINKED_TO_ACCESSIBLE_ZENDESK,1,0,1,0,0,1,,,,N/A,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,HAS_PLACEHOLDERS
3189,2025-07-15T19:35:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,INC-156473,9346,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,2,2,0,0,0,0,45133326590|1557545,11568|12192,45133326590|1557545,Camera Lens Assembly|Camera DX9,MATCHED,REF_EXACT,OK
3190,2025-07-17T16:16:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,INC-156473,9361,LINKED_TO_ACCESSIBLE_ZENDESK,2,2,0,0,0,0,451362610003J|1541718,10998|11595,451362610003J|1541718,"BELT, TIMING, S/SIDED|FRU Pancake Motot Assembly",MATCHED,REF_EXACT,OK
3191,2025-07-17T20:08:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,FINISHED,aecheverria,Linac-109496,9363,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,1,0,0,1,0,1,,,2422 086 10594,Fuse 32V 20A,NO_MATCH,NONE,HAS_UNMATCHED_PARTS
3192,2025-07-17T20:40:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,PREVENTIVA PROGRAMADA,FINISHED,mabreu,CLC-2,0,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3193,2025-07-18T18:51:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,FINISHED,ccarrasquel,INC-156473,9365,LINKED_TO_ACCESSIBLE_ZENDESK,1,1,0,0,0,0,1023592,11013,1023592,"PCB, LED ASSEMBLY",MATCHED,REF_EXACT,OK
3194,2025-07-18T20:15:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,FINISHED,mabreu,LINAC-153038,9356,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3195,2025-07-18T20:34:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,FINISHED,ssalice,,9153,LINKED_TO_ACCESSIBLE_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3196,2025-07-21T12:06:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PUESTA EN MARCHA,FINISHED,mabreu,Linac-152171,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3197,2025-07-21T12:40:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,INC-156473,9371,LINKED_TO_MISSING_OR_RESTRICTED_ZENDESK,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3198,2025-07-22T21:29:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,93.930.000-7,CLÍNICA LAS CONDES,CORRECTIVA PROGRAMADA,FINISHED,mabreu,CLC-2,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
3199,2025-07-22T13:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,FINISHED,rcammalleri,APOTECA-CHEMO,,NO_TICKET_REPORTED,0,0,0,0,0,0,,,,,,,NO_USED_PARTS
